feedback_id,order_id,raw_sentiment_label,review_text,rating,feedback_date
FDBK_7208,ORD_4307,__label__2,Excellent product and very useful,5.0,2023-03-04
FDBK_7209,ORD_7232,__label__1,Very poor quality and disappointing,1.0,2024-07-09
FDBK_7210,ORD_5248,__label__1,Delivery was late and product was damaged,1.0,2024-05-06
FDBK_7211,ORD_5464,__label__2,Very happy with this purchase,5.0,2024-06-06
FDBK_7212,ORD_5486,__label__2,Very happy with this purchase,5.0,2024-06-11
FDBK_7213,ORD_3486,__label__2,Amazing quality and fast delivery,5.0,2024-02-13
FDBK_7214,ORD_7420,__label__2,Good product worth the price,4.0,2023-02-07
FDBK_7215,ORD_6760,__label__1,Waste of money and bad product,2.0,2024-12-26
FDBK_7216,ORD_4509,__label__2,Amazing quality and fast delivery,4.0,2023-11-22
FDBK_7217,ORD_3266,__label__2,Excellent product and very useful,5.0,2023-10-23
FDBK_7218,ORD_4124,__label__1,Terrible experience with this item,1.0,2024-01-31
FDBK_7219,ORD_5076,__label__1,Terrible experience with this item,1.0,2024-08-23
FDBK_7220,ORD_4098,__label__2,  amazing quality and fast delivery  ,4.0,2024-06-10
FDBK_7221,ORD_5797,__label__2,Loved it and will buy again,5.0,2023-12-27
FDBK_7222,ORD_3684,__label__2,Amazing quality and fast delivery,4.0,2024-03-03
FDBK_7223,ORD_5276,__label__2,Good product worth the price,4.0,2024-09-24
FDBK_7224,ORD_3396,__label__2,Very happy with this purchase,5.0,2024-02-14
FDBK_7225,ORD_7144,__label__2,Amazing quality and fast delivery,5.0,2024-12-17
FDBK_7226,ORD_3624,__label__1,Waste of money and bad product,1.0,2024-02-28
FDBK_7227,ORD_4857,__label__2,Good product worth the price,4.0,2023-07-19
FDBK_7228,ORD_7166,__label__1,Terrible experience with this item,1.0,2023-09-27
FDBK_7229,ORD_4970,__label__2,Good product worth the price,4.0,2023-09-18
FDBK_7230,ORD_7329,__label__2,Amazing quality and fast delivery,5.0,2023-02-10
FDBK_7231,ORD_7952,__label__2,Excellent product and very useful,5.0,2023-06-20
FDBK_7232,ORD_3204,__label__2,  amazing quality and fast delivery  ,5.0,2024-11-03
FDBK_7233,ORD_4211,__label__2,Amazing quality and fast delivery,5.0,2023-11-03
FDBK_7234,ORD_4045,__label__1,Very poor quality and disappointing,1.0,2023-03-20
FDBK_7235,ORD_7183,__label__2,Loved it and will buy again,5.0,2024-08-31
FDBK_7236,ORD_6562,__label__1,Not worth the price,2.0,2024-08-06
FDBK_7237,ORD_4123,__label__2,Very happy with this purchase,4.0,2024-09-21
FDBK_7238,ORD_7127,__label__1,Not worth the price,1.0,2024-05-16
FDBK_7239,ORD_7369,__label__1,,2.0,2024-11-30
FDBK_7240,ORD_5137,__label__1,Waste of money and bad product,1.0,2024-06-27
FDBK_7241,ORD_6607,__label__2,Amazing quality and fast delivery,4.0,2023-08-01
FDBK_7242,ORD_7609,__label__1,Delivery was late and product was damaged,2.0,2024-05-07
FDBK_7243,ORD_6788,__label__2,Excellent product and very useful,5.0,2023-10-06
FDBK_7244,ORD_6450,__label__2,Amazing quality and fast delivery,5.0,2024-03-23
FDBK_7245,ORD_6279,__label__2,Loved it and will buy again,4.0,2024-08-19
FDBK_7246,ORD_6659,__label__2,Loved it and will buy again,,2024-11-16
FDBK_7247,ORD_4501,__label__2,Loved it and will buy again,4.0,2023-10-19
FDBK_7248,ORD_6350,__label__2,Loved it and will buy again,5.0,2024-05-30
FDBK_7249,ORD_6801,__label__2,  amazing quality and fast delivery  ,5.0,2024-07-09
FDBK_7250,ORD_5881,__label__1,Very poor quality and disappointing,1.0,2023-10-09
FDBK_7251,ORD_7931,__label__2,Very happy with this purchase,5.0,2023-06-12
FDBK_7252,ORD_7025,__label__1,Waste of money and bad product,1.0,2024-12-25
FDBK_7253,ORD_7359,__label__2,Loved it and will buy again,4.0,2024-10-11
FDBK_7254,ORD_4115,__label__2,Loved it and will buy again,4.0,2024-05-11
FDBK_7255,ORD_6955,__label__1,Terrible experience with this item,1.0,2024-12-06
FDBK_7256,ORD_5696,__label__1,Waste of money and bad product,2.0,2023-03-05
FDBK_7257,ORD_4198,__label__2,Good product worth the price,5.0,2023-06-20
FDBK_7258,ORD_7779,__label__2,Very happy with this purchase,4.0,2023-09-26
FDBK_7259,ORD_3931,__label__2,Excellent product and very useful,5.0,2023-08-04
FDBK_7260,ORD_3996,__label__1,Waste of money and bad product,1.0,2024-08-26
FDBK_7261,ORD_6114,__label__2,Good product worth the price,5.0,2023-04-12
FDBK_7262,ORD_7705,__label__2,Good product worth the price,4.0,2023-11-12
FDBK_7263,ORD_4107,__label__2,Excellent product and very useful,5.0,2024-05-04
FDBK_7264,ORD_6846,__label__1,Waste of money and bad product,1.0,2023-05-23
FDBK_7265,ORD_4073,__label__1,Not worth the price,2.0,2024-06-18
FDBK_7266,ORD_7781,__label__1,Terrible experience with this item,1.0,2024-05-16
FDBK_7267,ORD_6866,__label__2,Excellent product and very useful,5.0,2023-07-01
FDBK_7268,ORD_7909,__label__1,VERY POOR QUALITY AND DISAPPOINTING,2.0,2023-11-20
FDBK_7269,ORD_4882,__label__1,Very poor quality and disappointing,1.0,2024-04-07
FDBK_7270,ORD_7687,__label__2,,4.0,2023-10-14
FDBK_7271,ORD_4468,__label__1,Delivery was late and product was damaged,2.0,2023-12-02
FDBK_7272,ORD_7112,__label__2,Amazing quality and fast delivery,5.0,2024-03-25
FDBK_7273,ORD_7565,__label__2,Good product worth the price,5.0,2024-06-13
FDBK_7274,ORD_5692,__label__2,VERY POOR QUALITY AND DISAPPOINTING,4.0,2023-09-15
FDBK_7275,ORD_4496,__label__2,Good product worth the price,5.0,2023-02-19
FDBK_7276,ORD_6440,__label__1,Delivery was late and product was damaged,2.0,2024-01-05
FDBK_7277,ORD_6315,__label__1,Terrible experience with this item,2.0,2024-12-06
FDBK_7278,ORD_7805,__label__2,,5.0,2024-11-03
FDBK_7279,ORD_4112,__label__1,Not worth the price,1.0,2023-03-17
FDBK_7280,ORD_5175,__label__2,Excellent product and very useful,5.0,2023-03-29
FDBK_7281,ORD_7820,__label__2,Excellent product and very useful,4.0,2023-02-19
FDBK_7282,ORD_5340,__label__2,Loved it and will buy again,4.0,2023-02-23
FDBK_7283,ORD_5623,__label__2,Excellent product and very useful,5.0,2024-03-21
FDBK_7284,ORD_4441,__label__1,Very poor quality and disappointing,2.0,2024-06-14
FDBK_7285,ORD_6710,__label__2,Very happy with this purchase,4.0,2023-01-08
FDBK_7286,ORD_5372,__label__2,Amazing quality and fast delivery,4.0,2024-03-22
FDBK_7287,ORD_4427,__label__1,Very poor quality and disappointing,2.0,2024-11-28
FDBK_7288,ORD_4685,__label__2,Excellent product and very useful,4.0,2023-04-03
FDBK_7289,ORD_3493,__label__2,Good product worth the price,4.0,2023-10-25
FDBK_7290,ORD_3261,__label__1,Terrible experience with this item,1.0,2024-06-17
FDBK_7291,ORD_6847,__label__1,Delivery was late and product was damaged,2.0,2023-11-20
FDBK_7292,ORD_3565,__label__2,Loved it and will buy again,5.0,2024-04-06
FDBK_7293,ORD_7951,__label__2,Good product worth the price,4.0,2024-08-08
FDBK_7294,ORD_5045,__label__2,Good product worth the price,5.0,2024-01-01
FDBK_7295,ORD_4472,__label__2,VERY POOR QUALITY AND DISAPPOINTING,4.0,2023-03-03
FDBK_7296,ORD_5707,__label__2,Excellent product and very useful,5.0,2024-05-07
FDBK_7297,ORD_4290,__label__2,Loved it and will buy again,4.0,2023-10-23
FDBK_7298,ORD_6324,__label__2,Loved it and will buy again,4.0,2023-09-22
FDBK_7299,ORD_4805,__label__2,Loved it and will buy again,4.0,2023-06-28
FDBK_7300,ORD_7280,__label__2,Amazing quality and fast delivery,4.0,2024-12-10
FDBK_7301,ORD_7134,__label__2,Very happy with this purchase,4.0,2024-05-18
FDBK_7302,ORD_3028,__label__2,Excellent product and very useful,5.0,2023-10-21
FDBK_7303,ORD_4163,__label__1,Delivery was late and product was damaged,1.0,2024-03-02
FDBK_7304,ORD_6735,__label__1,Very poor quality and disappointing,1.0,2024-07-07
FDBK_7305,ORD_4910,__label__1,Terrible experience with this item,2.0,2023-02-26
FDBK_7306,ORD_4863,__label__2,Amazing quality and fast delivery,5.0,2023-02-27
FDBK_7307,ORD_4952,__label__1,Waste of money and bad product,1.0,2023-02-22
FDBK_7308,ORD_3360,__label__2,Loved it and will buy again,5.0,2023-11-21
FDBK_7309,ORD_6946,__label__2,Very happy with this purchase,5.0,2024-12-21
FDBK_7310,ORD_7776,__label__2,Good product worth the price,5.0,2024-08-26
FDBK_7311,ORD_6444,__label__2,Loved it and will buy again,4.0,2024-07-21
FDBK_7312,ORD_3705,__label__2,Excellent product and very useful,4.0,2024-06-08
FDBK_7313,ORD_6325,__label__1,Delivery was late and product was damaged,1.0,2024-04-10
FDBK_7314,ORD_5314,__label__2,Good product worth the price,5.0,2023-05-21
FDBK_7315,ORD_4276,__label__1,Waste of money and bad product,2.0,2024-02-15
FDBK_7316,ORD_4261,__label__1,Very poor quality and disappointing,1.0,2024-10-22
FDBK_7317,ORD_4490,__label__1,Waste of money and bad product,2.0,2024-05-08
FDBK_7318,ORD_3100,__label__2,Excellent product and very useful,5.0,2023-04-18
FDBK_7319,ORD_4078,__label__1,Not worth the price,2.0,2023-06-04
FDBK_7320,ORD_4694,__label__2,  amazing quality and fast delivery  ,4.0,2023-08-28
FDBK_7321,ORD_3230,__label__2,Good product worth the price,4.0,2023-06-21
FDBK_7322,ORD_7871,__label__2,Loved it and will buy again,4.0,2024-04-17
FDBK_7323,ORD_5925,__label__1,Terrible experience with this item,2.0,2023-10-12
FDBK_7324,ORD_7013,__label__2,Excellent product and very useful,4.0,2023-12-02
FDBK_7325,ORD_4490,__label__1,  amazing quality and fast delivery  ,2.0,2024-09-20
FDBK_7326,ORD_4860,__label__2,Amazing quality and fast delivery,4.0,2024-01-02
FDBK_7327,ORD_6733,__label__2,Excellent product and very useful,4.0,2024-04-30
FDBK_7328,ORD_3733,__label__2,Excellent product and very useful,4.0,2023-05-11
FDBK_7329,ORD_7997,__label__2,Amazing quality and fast delivery,4.0,2024-10-04
FDBK_7330,ORD_6473,__label__2,Excellent product and very useful,5.0,2024-06-23
FDBK_7331,ORD_6681,__label__2,Amazing quality and fast delivery,5.0,2024-05-29
FDBK_7332,ORD_7512,__label__1,Not worth the price,1.0,2024-12-16
FDBK_7333,ORD_3229,__label__1,Delivery was late and product was damaged,2.0,2024-02-05
FDBK_7334,ORD_7803,__label__2,Loved it and will buy again,5.0,2024-12-19
FDBK_7335,ORD_6795,__label__1,Terrible experience with this item,2.0,2024-08-20
FDBK_7336,ORD_6319,__label__2,Very happy with this purchase,5.0,2024-01-09
FDBK_7337,ORD_7941,__label__2,Amazing quality and fast delivery,4.0,2023-06-22
FDBK_7338,ORD_5412,__label__2,Very happy with this purchase,5.0,2024-08-12
FDBK_7339,ORD_7060,__label__2,Amazing quality and fast delivery,5.0,2024-08-12
FDBK_7340,ORD_4981,__label__2,Very happy with this purchase,4.0,2024-04-04
FDBK_7341,ORD_7457,__label__2,Excellent product and very useful,5.0,2023-04-08
FDBK_7342,ORD_3957,__label__1,Very poor quality and disappointing,1.0,2024-10-19
FDBK_7343,ORD_3527,__label__1,Delivery was late and product was damaged,2.0,2023-05-04
FDBK_7344,ORD_6956,__label__1,Not worth the price,2.0,2023-03-19
FDBK_7345,ORD_6263,__label__1,Delivery was late and product was damaged,2.0,2024-04-23
FDBK_7346,ORD_5394,__label__2,  amazing quality and fast delivery  ,5.0,2023-01-29
FDBK_7347,ORD_5438,__label__1,Very poor quality and disappointing,1.0,2023-09-14
FDBK_7348,ORD_3438,__label__2,Very happy with this purchase,5.0,2024-07-05
FDBK_7349,ORD_4879,__label__2,Loved it and will buy again,4.0,2023-07-06
FDBK_7350,ORD_4627,__label__2,Excellent product and very useful,5.0,2024-08-20
FDBK_7351,ORD_5633,__label__2,Good product worth the price,4.0,2023-10-08
FDBK_7352,ORD_4233,__label__2,Good product worth the price,4.0,2024-09-24
FDBK_7353,ORD_3886,__label__1,Terrible experience with this item,1.0,2023-04-29
FDBK_7354,ORD_4637,__label__2,  amazing quality and fast delivery  ,5.0,2024-01-15
FDBK_7355,ORD_4781,__label__2,Excellent product and very useful,5.0,2023-08-01
FDBK_7356,ORD_7025,__label__2,  amazing quality and fast delivery  ,5.0,2023-04-09
FDBK_7357,ORD_3506,__label__2,Loved it and will buy again,4.0,2024-02-25
FDBK_7358,ORD_6389,__label__2,Amazing quality and fast delivery,,2024-07-13
FDBK_7359,ORD_4409,__label__1,Delivery was late and product was damaged,1.0,2023-04-19
FDBK_7360,ORD_4558,__label__2,Amazing quality and fast delivery,4.0,2024-07-28
FDBK_7361,ORD_7575,__label__2,Very happy with this purchase,4.0,2023-08-24
FDBK_7362,ORD_3652,__label__2,Excellent product and very useful,4.0,2023-10-23
FDBK_7363,ORD_7906,__label__2,Loved it and will buy again,5.0,2024-12-18
FDBK_7364,ORD_4770,__label__2,Excellent product and very useful,5.0,2024-06-15
FDBK_7365,ORD_3506,__label__1,Waste of money and bad product,1.0,2024-12-14
FDBK_7366,ORD_4344,__label__1,Terrible experience with this item,1.0,2023-01-05
FDBK_7367,ORD_6173,__label__1,VERY POOR QUALITY AND DISAPPOINTING,1.0,2023-10-04
FDBK_7368,ORD_3698,__label__2,Excellent product and very useful,5.0,2024-08-08
FDBK_7369,ORD_7677,__label__1,Very poor quality and disappointing,1.0,2024-04-10
FDBK_7370,ORD_3777,__label__2,Amazing quality and fast delivery,5.0,2024-07-06
FDBK_7371,ORD_3852,__label__1,VERY POOR QUALITY AND DISAPPOINTING,2.0,2023-02-27
FDBK_7372,ORD_4401,__label__2,Good product worth the price,5.0,2024-09-07
FDBK_7373,ORD_5375,__label__2,Very happy with this purchase,5.0,2024-10-07
FDBK_7374,ORD_4450,__label__2,Good product worth the price,4.0,2023-03-23
FDBK_7375,ORD_5761,__label__2,Amazing quality and fast delivery,4.0,2024-05-30
FDBK_7376,ORD_6072,__label__2,Amazing quality and fast delivery,4.0,2024-06-28
FDBK_7377,ORD_7283,__label__1,Very poor quality and disappointing,2.0,2024-05-31
FDBK_7378,ORD_4887,__label__2,Loved it and will buy again,4.0,2023-02-28
FDBK_7379,ORD_7543,__label__1,Not worth the price,2.0,2023-01-27
FDBK_7380,ORD_6821,__label__2,Amazing quality and fast delivery,4.0,2023-08-10
FDBK_7381,ORD_4272,__label__2,Very happy with this purchase,4.0,2023-01-06
FDBK_7382,ORD_5402,__label__2,Amazing quality and fast delivery,5.0,2024-12-19
FDBK_7383,ORD_4819,__label__2,Good product worth the price,5.0,2024-11-26
FDBK_7384,ORD_4060,__label__1,Delivery was late and product was damaged,2.0,2024-05-15
FDBK_7385,ORD_7723,__label__1,Delivery was late and product was damaged,2.0,2023-11-24
FDBK_7386,ORD_7044,__label__1,Very poor quality and disappointing,1.0,2024-05-04
FDBK_7387,ORD_3964,__label__2,Loved it and will buy again,5.0,2023-01-17
FDBK_7388,ORD_7465,__label__2,Very happy with this purchase,4.0,2023-05-13
FDBK_7389,ORD_4292,__label__2,Excellent product and very useful,5.0,2023-05-11
FDBK_7390,ORD_5495,__label__2,Loved it and will buy again,5.0,2024-06-05
FDBK_7391,ORD_6267,__label__2,Excellent product and very useful,4.0,2023-06-27
FDBK_7392,ORD_7970,__label__2,Amazing quality and fast delivery,5.0,2024-12-30
FDBK_7393,ORD_5306,__label__1,Waste of money and bad product,2.0,2024-05-15
FDBK_7394,ORD_6274,__label__1,Terrible experience with this item,2.0,2024-01-19
FDBK_7395,ORD_7200,__label__2,Excellent product and very useful,5.0,2024-06-24
FDBK_7396,ORD_6186,__label__2,Good product worth the price,4.0,2023-03-21
FDBK_7397,ORD_6172,__label__2,Excellent product and very useful,5.0,2023-12-09
FDBK_7398,ORD_3520,__label__2,Good product worth the price,5.0,2024-07-23
FDBK_7399,ORD_5934,__label__2,Very happy with this purchase,5.0,2023-01-08
FDBK_7400,ORD_5337,__label__1,Delivery was late and product was damaged,1.0,2023-07-22
FDBK_7401,ORD_5380,__label__2,Very happy with this purchase,5.0,2023-04-27
FDBK_7402,ORD_4957,__label__2,Excellent product and very useful,,2024-12-15
FDBK_7403,ORD_4997,__label__2,Loved it and will buy again,4.0,2023-04-12
FDBK_7404,ORD_5210,__label__2,Good product worth the price,5.0,2024-07-17
FDBK_7405,ORD_5337,__label__2,Excellent product and very useful,4.0,2024-09-13
FDBK_7406,ORD_5835,__label__1,Delivery was late and product was damaged,1.0,2024-10-13
FDBK_7407,ORD_5451,__label__1,Waste of money and bad product,1.0,2023-10-31
FDBK_7408,ORD_6228,__label__2,Very happy with this purchase,4.0,2023-01-28
FDBK_7409,ORD_3760,__label__2,Loved it and will buy again,5.0,2024-05-12
FDBK_7410,ORD_6949,__label__1,Delivery was late and product was damaged,2.0,2024-08-14
FDBK_7411,ORD_5528,__label__1,Terrible experience with this item,1.0,2024-10-19
FDBK_7412,ORD_6326,__label__1,Waste of money and bad product,2.0,2023-12-09
FDBK_7413,ORD_4196,__label__2,Good product worth the price,4.0,2023-12-01
FDBK_7414,ORD_7446,__label__2,Very happy with this purchase,4.0,2024-09-16
FDBK_7415,ORD_7336,__label__2,Loved it and will buy again,5.0,2023-12-30
FDBK_7416,ORD_3782,__label__2,Good product worth the price,5.0,2023-03-18
FDBK_7417,ORD_5887,__label__1,VERY POOR QUALITY AND DISAPPOINTING,2.0,2023-06-16
FDBK_7418,ORD_6591,__label__1,Terrible experience with this item,1.0,2023-07-13
FDBK_7419,ORD_3605,__label__2,Amazing quality and fast delivery,5.0,2023-07-27
FDBK_7420,ORD_5895,__label__2,Amazing quality and fast delivery,5.0,2024-11-09
FDBK_7421,ORD_4949,__label__2,Excellent product and very useful,4.0,2023-10-24
FDBK_7422,ORD_6876,__label__1,Not worth the price,,2024-12-06
FDBK_7423,ORD_5544,__label__2,Excellent product and very useful,4.0,2024-07-12
FDBK_7424,ORD_4343,__label__1,VERY POOR QUALITY AND DISAPPOINTING,1.0,2023-06-02
FDBK_7425,ORD_4363,__label__1,Terrible experience with this item,1.0,2023-10-05
FDBK_7426,ORD_5306,__label__2,Very happy with this purchase,4.0,2024-04-21
FDBK_7427,ORD_4862,__label__2,Excellent product and very useful,4.0,2024-04-26
FDBK_7428,ORD_6033,__label__2,Very happy with this purchase,5.0,2023-12-16
FDBK_7429,ORD_3002,__label__1,Very poor quality and disappointing,1.0,2023-10-29
FDBK_7430,ORD_4555,__label__2,Good product worth the price,5.0,2024-02-11
FDBK_7431,ORD_6279,__label__1,Delivery was late and product was damaged,2.0,2024-01-20
FDBK_7432,ORD_3904,__label__2,Excellent product and very useful,5.0,2023-06-17
FDBK_7433,ORD_3584,__label__1,  amazing quality and fast delivery  ,1.0,2024-11-26
FDBK_7434,ORD_3735,__label__2,Loved it and will buy again,5.0,2023-09-14
FDBK_7435,ORD_5726,__label__2,Amazing quality and fast delivery,4.0,2024-06-21
FDBK_7436,ORD_3036,__label__2,Good product worth the price,5.0,2023-03-18
FDBK_7437,ORD_4101,__label__2,Good product worth the price,4.0,2024-02-21
FDBK_7438,ORD_7208,__label__1,Very poor quality and disappointing,2.0,2023-09-19
FDBK_7439,ORD_7674,__label__2,Amazing quality and fast delivery,5.0,2024-03-03
FDBK_7440,ORD_7447,__label__2,Very happy with this purchase,5.0,2023-09-18
FDBK_7441,ORD_7415,__label__2,Excellent product and very useful,5.0,2024-11-12
FDBK_7442,ORD_3004,__label__1,  amazing quality and fast delivery  ,1.0,2023-10-02
FDBK_7443,ORD_3418,__label__2,Amazing quality and fast delivery,5.0,2024-06-09
FDBK_7444,ORD_3983,__label__2,Loved it and will buy again,4.0,2023-04-20
FDBK_7445,ORD_7436,__label__1,Not worth the price,2.0,2023-12-21
FDBK_7446,ORD_4620,__label__1,Delivery was late and product was damaged,2.0,2024-04-18
FDBK_7447,ORD_7368,__label__1,Not worth the price,2.0,2023-12-17
FDBK_7448,ORD_3491,__label__2,Excellent product and very useful,5.0,2023-08-17
FDBK_7449,ORD_6465,__label__1,,1.0,2023-09-09
FDBK_7450,ORD_7674,__label__2,Excellent product and very useful,5.0,2023-07-30
FDBK_7451,ORD_6124,__label__1,VERY POOR QUALITY AND DISAPPOINTING,2.0,2024-07-24
FDBK_7452,ORD_6992,__label__2,Amazing quality and fast delivery,5.0,2023-07-15
FDBK_7453,ORD_6641,__label__1,Not worth the price,2.0,2024-11-04
FDBK_7454,ORD_7266,__label__1,Very poor quality and disappointing,1.0,2024-08-24
FDBK_7455,ORD_3885,__label__2,Loved it and will buy again,5.0,2023-09-19
FDBK_7456,ORD_4170,__label__2,Loved it and will buy again,4.0,2023-07-19
FDBK_7457,ORD_7946,__label__2,Excellent product and very useful,4.0,2024-03-08
FDBK_7458,ORD_5590,__label__2,Good product worth the price,5.0,2024-12-09
FDBK_7459,ORD_4397,__label__2,Amazing quality and fast delivery,4.0,2024-07-24
